date,item_sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2013-04-01,15118.4,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268,-303.7118279569895,457.5483870967728,-545.7698924731176,1517.5118279569888,-89.21182795698951,-150.1752688172037
2013-05-01,15460.322580645161,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268,-303.7118279569895,457.5483870967728,-545.7698924731176,1517.5118279569888,-89.21182795698951
2013-06-01,17032.2,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268,-303.7118279569895,457.5483870967728,-545.7698924731176,1517.5118279569888
2013-07-01,16867.677419354837,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268,-303.7118279569895,457.5483870967728,-545.7698924731176
2013-08-01,17377.41935483871,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268,-303.7118279569895,457.5483870967728
2013-09-01,17412.566666666666,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268,-303.7118279569895
2013-10-01,16186.741935483871,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648,-1432.804301075268
2013-11-01,15258.3,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397,-919.2290322580648
2013-12-01,14840.967741935483,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356,363.32580645161397
2014-01-01,15036.516129032258,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646,92.8709677419356
2014-02-01,15404.642857142857,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383,953.4389400921646
2014-03-01,15795.806451612903,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204,468.98041474654383
2014-04-01,16273.1,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136,188.88387096774204
2014-05-01,15727.967741935483,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397,341.92258064516136
2014-06-01,16449.366666666665,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354,1571.8774193548397
2014-07-01,16490.032258064515,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712,-164.52258064516354
2014-08-01,16803.064516129034,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731,509.7419354838712
2014-09-01,16206.366666666667,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945,35.14731182795731
2014-10-01,15553.516129032258,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719,-1225.8247311827945
2014-11-01,15314.3,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163,-928.4419354838719
2014-12-01,13956.064516129032,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746,-417.3322580645163
2015-01-01,14783.387096774193,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993,195.5483870967746
2015-02-01,15061.535714285714,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465,368.1267281105993
2015-03-01,15356.09677419355,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696,391.1635944700465
2015-04-01,15422.366666666667,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174,477.29354838709696
2015-05-01,15797.258064516129,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182,-545.1322580645174
2015-06-01,16930.733333333334,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022,721.398924731182
2015-07-01,17450.032258064515,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188,40.66559139785022
2015-08-01,18247.483870967742,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672,313.0322580645188
2015-09-01,17717.7,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092,-596.6978494623672
2015-10-01,17775.0,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832,-652.8505376344092
2015-11-01,16068.233333333334,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967,-239.21612903225832
2015-12-01,15469.58064516129,-598.6526881720438,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161,-1358.235483870967
2016-01-01,16948.129032258064,1478.5483870967746,-598.6526881720438,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057,827.322580645161
2016-02-01,17438.068965517243,489.93993325917836,1478.5483870967746,-598.6526881720438,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544,278.14861751152057
2016-03-01,17384.83870967742,-53.23025583982235,489.93993325917836,1478.5483870967746,-598.6526881720438,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758,294.56105990783544
2016-04-01,18165.333333333332,780.4946236559117,-53.23025583982235,489.93993325917836,1478.5483870967746,-598.6526881720438,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462,66.26989247311758
2016-05-01,19073.954545454544,908.621212121212,780.4946236559117,-53.23025583982235,489.93993325917836,1478.5483870967746,-598.6526881720438,-1706.7666666666664,57.29999999999927,-529.7838709677417,797.4516129032272,519.2989247311816,1133.4752688172048,374.891397849462
