date,item_sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2012-12-01,10042.258064516129,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308,690.9376344086022,-428.6795698924734,-70.83537263626204,512.9321468298103,30.645161290322903,456.5043010752688
2013-01-01,9793.258064516129,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308,690.9376344086022,-428.6795698924734,-70.83537263626204,512.9321468298103,30.645161290322903
2013-02-01,10997.892857142857,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308,690.9376344086022,-428.6795698924734,-70.83537263626204,512.9321468298103
2013-03-01,10668.161290322581,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308,690.9376344086022,-428.6795698924734,-70.83537263626204
2013-04-01,9424.366666666667,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308,690.9376344086022,-428.6795698924734
2013-05-01,9137.258064516129,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308,690.9376344086022
2013-06-01,9722.133333333333,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732,1883.8956989247308
2013-07-01,9674.90322580645,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322,-345.3795698924732
2013-08-01,10127.09677419355,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165,-244.645161290322
2013-09-01,10299.666666666666,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397,218.29139784946165
2013-10-01,9843.90322580645,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068,-820.6462365591397
2013-11-01,9851.166666666666,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288,1067.1129032258068
2013-12-01,9691.935483870968,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0,334.7580645161288
2014-01-01,9811.193548387097,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728,-249.0
2014-02-01,10618.464285714286,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755,1204.634792626728
2014-03-01,10226.09677419355,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146,-329.7315668202755
2014-04-01,10039.1,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538,-1243.7946236559146
2014-05-01,9622.548387096775,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044,-287.108602150538
2014-06-01,10010.666666666666,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242,584.8752688172044
2014-07-01,10056.548387096775,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984,-47.23010752688242
2014-08-01,10558.193548387097,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685,452.1935483870984
2014-09-01,10020.1,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527,172.56989247311685
2014-10-01,10154.677419354839,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269,-455.76344086021527
2014-11-01,10046.933333333332,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826,7.263440860215269
2014-12-01,9469.58064516129,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288,-159.23118279569826
2015-01-01,10453.064516129032,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896,119.2580645161288
2015-02-01,11120.17857142857,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737,807.2707373271896
2015-03-01,10292.064516129032,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884,-392.367511520737
2015-04-01,10397.633333333333,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576,-186.99677419354884
2015-05-01,10583.967741935483,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146,-416.55161290322576
2015-06-01,10709.966666666667,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544,388.11827956989146
2015-07-01,11086.741935483871,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322,45.881720430108544
2015-08-01,11079.225806451614,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962,501.645161290322
2015-09-01,11318.266666666666,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864,-538.0935483870962
2015-10-01,11720.935483870968,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652,134.57741935483864
2015-11-01,10940.5,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427,-107.74408602150652
2015-12-01,10990.258064516129,49.7580645161288,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424,-577.3526881720427
2016-01-01,11874.322580645161,884.0645161290322,49.7580645161288,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384,983.4838709677424
2016-02-01,13072.862068965518,1198.5394883203571,884.0645161290322,49.7580645161288,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384,667.1140552995384
2016-03-01,12682.0,-390.8620689655181,1198.5394883203571,884.0645161290322,49.7580645161288,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101,-828.1140552995384
2016-04-01,13376.133333333333,694.1333333333332,-390.8620689655181,1198.5394883203571,884.0645161290322,49.7580645161288,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978,105.56881720430101
2016-05-01,14119.863636363636,743.7303030303028,694.1333333333332,-390.8620689655181,1198.5394883203571,884.0645161290322,49.7580645161288,-780.4354838709678,402.6688172043014,239.04086021505282,-7.516129032257595,376.77526881720405,125.99892473118416,186.33440860214978
